     B68-02 wuhkarma
     B68-03 Shiznobot
     B68-04 snerfu
     B68-05 CrazyMonkey
     B68-06 coachshoes
     B68-07 Norviskor
     B69-02 MwThink
     B69-04 Auriellric
     B69-09 DreamFish
     B69-10 rtchal
     B70-01 Zarzer
     B70-02 Harshfayt
     B70-03 MrTheBest
     B71-01 Machina
     B71-02 Awuwish
     B71-03 danishbakery
     B72-07 Ferocious Cat
     B72-08 Monsky Godol
     B72-09 Toast Buddy
     B72-10 Lorgooch
     B72-12 J Diizzl3
     B72-13 Willlethekid
     B72-14 Don
     B72-16 Brayden
     B72-17 Ted Manson
     B73-01 Reserved
     B73-02 Reserved
     B73-03 Reserved
     B73-04 Reserved
     B73-05 SpiderDan
     B73-06 IcemanXIII
     B73-09 RanChan03
     B73-10 ButtMonkey
     B73-12 fluff3panda
     B73-13 BrianFantanna
     B74-01 Ginger
     B74-02 Miltar
     B74-03 SimpleDemon
     B74-04 Dark Albatross
     B74-05 Stranger
     B74-06 Dave2point0
     B74-07 Jak522
     B74-09 Aurian
     B74-10 Reserved
     B74-12 crazythan
     B74-13 Six
     B74-15 Lunchbox
     B74-16 Weremonkey
     B74-17 austincrft
     B74-18 ProfBluntington
     B74-19 irrris
     C13-01 Dooks
     C13-02 Spikedub
     C13-04 c0nn3ct3d
     C13-05 adragon8me
     C13-06 RocketPirate7x
     C13-07 Spike54
     C13-08 Silverlok
     C13-09 JJ75
     C13-10 Cyl0nHunter
     C14-07 Mel
     C14-08 Alastair
     C14-09 rsayers
     C14-10 Injun_Josh
     C14-11 gnothd
     C14-12 carmanphreak
     C16-05 GoldenUnicorn
     C16-09 Buster Hymen
     C17-01 Thedarklord
     C17-02 jeffa
     C17-03 nomx
     C17-04 fiftytwelve
     C17-05 gobosin
     C17-06 temper
     C18-01 Snake_Dr
     C18-02 cgadidas99
     C18-03 Reserved
     C18-04 unearthlyjester
     C18-05 Catindahat
     C18-06 Reapz
     C19-01 Reserved
     C19-02 Fluffy
     C19-03 Cheeto
     C19-05 Death Pix-Z
     C19-06 Kernel Error
     C20-04 ApplesPears
     C20-05 Reserved
     C20-06 Z-Gradt
     C21-01 Reserved
     C21-02 Reserved
     C21-03 LeCoolWhip
     C21-04 Raging_Pestilence
     C21-05 kommatose
     C21-06 someDevGuy
     C22-01 REV Clyde Frog
     C22-05 Zarek
     C23-01 Reserved
     C24-01 Shane is PRO
     C24-03 Bram is PRO
     C24-04 Austin is PRO
     C24-05 Reserved
     C24-06 iamdonfuller
     C25-09 SxyAznGrl
     C25-10 LSOne
     C25-11 cdasreichk
     C25-12 ckrailo
     C26-10 BadPanda
     C26-12 Cooljoebob64
     C28-02 Taudry Hepburn
     C29-03 IRseriouscat
     C29-06 Reserved
     C30-01 Sagac1ty
     C30-02 Azile2014
     C30-10 Slynkyjynx
     C30-11 Joker
     C30-12 SlyJynx
     C31-01 SharkBait
     C31-02 Lampak
     C32-07 Zomb
     C32-08 Possum Jenkins
     C32-09 d281knilb
     C32-10 sparkle cupcake
     C33-02 Jewett
     C33-03 M1abram
     C33-04 Spillja
     C33-06 Upsideup
     C33-09 FakeBritishGuy
     C33-10 Reserved
     C33-11 Reserved
     C34-01 n3farious
     C34-03 di0nysus
     C34-04 PeachOut
     C34-05 Sketch
     C34-07 Doctor Strange
     C34-08 Reserved
     C34-12 indoejb
     C35-01 Vanskater
     C35-02 Tenen
     C35-03 Abbeast
     C35-05 Fenrir
     C35-06 Slouch
     C35-07 NapoleonicMonk
     C35-08 J0rmungandr
     C35-12 Emperor Ed
     C36-06 TrapStar
     C36-09 gregory m
     C36-11 notaburger
     C36-12 Airycha
     C37-07 Reserved
     C37-08 Reserved
     C38-05 Comb4t
     C38-06 Karat3
     C38-07 plop
     C38-08 Momo
     C38-09 RupertP
     C38-10 Kebito
     C38-11 Woody
     C38-12 Seeker
     C39-03 OneVoiceWild
     C40-04 Miss Valentine
     C40-10 Enj0i
     C41-01 blitter
     C41-08 Zanthios
     C41-09 Shadow
     C41-10 Castor
     C41-11 ferovar
     C42-06 Reserved
     C42-07 Nathan
     C43-01 sicdf
     C43-02 Kourva
     C43-03 Icithis
     C43-04 Rory
     C43-05 W0mpRat
     C43-10 Avalon
     C43-11 FoeHammer
     C43-12 Mediocre
     C44-03 Reserved
     C44-11 CJCJr
     C44-12 Evpine87
     C45-05 YaBloodyWanker
     C45-09 OldManAboutTown
     C45-10 Supercannon
     C45-11 pizzadude223
     C46-06 tsukasa
     C46-07 Radar
     C47-02 Decoy
     C47-03 Pants
     C48-01 Reserved
     C48-03 Reserved
     C48-05 tiggles
     C48-06 LtHellfire
     C48-07 Reserved
     C48-08 ShadowFated
     C49-03 Nms_
     C49-08 Mighty Mouse
     C49-09 Articwolf647
     C49-11 caroline
     C50-01 Retrosmith
     C50-05 Arcanum
     C50-06 GoodBoy
     C50-08 Socksta
     C50-09 pandastar
     C51-02 Reserved
     C51-03 Gradious
     C51-04 BENTLEY
     C51-06 byattz0r
     C51-09 link_36217
     C51-11 Reserved
     C51-12 SuperSoaker
     C53-03 Reserved
     C55-03 vileHawkUTA
     C56-05 Linalae
     C56-06 Laddybugg
     C56-07 TayTay1218
     C56-08 kameleon2012
     C56-09 Midrogue
     C57-06 Old_Greg
     C57-07 UPS guy
     C57-08 ingeniousclown
     C57-09 APepsiBottle
     C57-10 Aeldis
     C58-11 Reserved
     C59-04 Connor03
     C59-10 Reserved
     C59-11 Moose
     C59-12 Director69
     C60-11 subwoofer101
     C60-12 Reserved
     C61-01 EddyWord
     C61-02 niv
     C61-03 Reserved
     C61-11 McSlashed
     C62-01 Reserved
     C62-02 verdix
     C62-03 Reserved
     C62-04 jn00b
     C62-06 Reserved
     C62-08 Pedz
     C62-09 Reserved
     C62-11 Epefod
     C62-12 Reserved
     C63-04 Holinus
     C63-06 Oktosh
     C63-07 200X
     C63-08 epicrabbit
     C63-10 Bukowskaii
     C64-02 Aevenath
     C64-03 Not0The0One00
     C64-07 alloy_dood
